ID,Credit Amount,Is Male,Age in Years,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Defaulted,Graduate School,Is Married,Prior Pay Total,Repay Delay Total
10072,150000,False,36,0,0,0,6252,30620,2434,False,1,False,79655,0
10073,360000,True,33,0,0,0,0,835,899,False,1,False,4396,0
10074,230000,False,29,0,0,0,6000,3020,3000,False,0,False,99520,0
10075,180000,False,31,0,0,0,45460,3700,0,False,1,True,49388,0
10076,160000,False,34,1,0,0,0,0,1630,True,1,True,3130,1
10077,250000,False,43,0,0,0,508,3,24,False,0,True,55948,0
10079,100000,False,28,0,0,0,5401,3576,3754,False,0,True,24333,0
10081,60000,False,53,0,0,0,3000,2015,2000,False,0,True,12015,0
10082,300000,True,44,0,0,0,3000,2000,1500,False,1,True,13500,0
10083,290000,True,29,0,2,0,0,2467,200,False,0,False,20667,2
10085,340000,True,35,0,0,0,3904,4708,3163,False,0,True,21280,0
10086,90000,True,31,0,0,0,3000,1549,2000,False,0,False,11549,0
10087,140000,False,28,1,2,0,0,3932,3717,True,1,False,19649,5
10088,150000,True,31,0,0,0,3000,1500,1000,False,1,False,8103,0
10089,70000,True,47,0,0,2,6874,2030,0,True,0,True,14557,4
10090,750000,False,41,0,0,0,6817,2330,2705,False,1,True,68169,0
10091,200000,False,26,0,0,0,5096,2700,4017,False,0,False,35488,0
10092,230000,False,39,2,0,0,7236,5603,4187,True,0,True,41816,2
10093,180000,False,43,0,0,0,22969,27392,13315,False,0,True,94936,0
10094,210000,False,40,0,0,2,5258,0,1500,False,0,True,11758,2
10095,170000,True,31,0,0,0,46000,10002,3046,False,0,False,74048,2
10097,30000,True,24,0,0,0,2004,2169,1260,False,1,False,6252,0
10099,50000,False,30,2,2,0,0,1496,1088,True,0,True,7707,4
10100,240000,False,28,1,0,0,1748,0,14944,True,1,False,28068,1
10101,280000,False,63,0,0,0,2219,4734,0,False,1,True,14353,0
10102,410000,False,31,0,0,0,0,0,0,False,0,False,5170,0
10104,260000,True,40,0,0,0,248,552,0,False,1,True,1220,0
10105,30000,False,51,0,0,0,1303,1314,691,False,0,True,5481,0
10107,290000,True,41,1,0,0,0,0,0,False,1,True,0,1
10108,150000,False,37,0,0,0,0,0,0,True,1,False,0,0
10109,30000,True,24,0,0,0,1540,1447,1027,False,0,True,7472,0
10111,240000,False,47,1,0,0,0,0,0,False,0,True,0,1
10112,60000,True,28,1,0,0,3132,1053,547,True,1,False,23732,5
10113,50000,False,31,0,0,0,2100,405,0,False,0,False,10275,0
10114,50000,False,42,0,0,0,0,0,0,False,1,False,8519,0
10115,50000,True,29,0,0,0,1660,1065,5000,False,0,False,19725,0
10117,110000,False,48,1,2,0,0,11412,739,True,0,True,14402,5
10118,220000,False,29,1,0,0,3003,2646,1125,False,1,False,11229,1
10119,400000,False,44,0,0,0,3557,2350,5700,False,0,True,14607,0
10120,90000,False,26,0,0,0,3300,3168,3143,False,0,False,17611,4
10122,80000,False,26,0,0,0,3300,5800,0,False,0,False,17500,2
10123,50000,True,23,0,0,0,1500,2000,170,False,0,False,7979,0
10124,50000,True,33,0,0,0,2140,1161,510,False,0,False,5814,0
10126,50000,True,29,0,0,0,1345,1000,2000,False,0,False,8345,0
10127,140000,False,27,0,0,0,5000,3000,5000,False,0,False,22000,0
10128,280000,False,36,0,0,0,2120,1627,2649,True,1,True,6396,0
10130,70000,False,25,1,0,0,0,0,398,False,1,True,4873,3
10131,470000,True,38,0,0,0,5526,5484,5504,False,1,True,36909,0
10133,40000,True,35,2,0,0,1504,1427,1100,False,0,False,4031,2
10134,40000,False,45,1,2,0,0,2196,4,False,0,True,4117,3
10135,50000,False,22,0,0,0,3005,2700,7916,False,1,True,13969,0
10136,40000,False,24,0,2,0,0,390,780,True,1,False,2100,2
10137,50000,False,26,0,0,0,1351,1561,628,False,0,False,6511,0
10138,310000,False,44,0,0,0,1156,1156,1889,False,0,False,9835,0
10140,80000,False,27,0,0,0,2000,5056,20202,True,0,False,38875,0
10141,210000,True,26,1,0,0,0,0,0,True,0,False,1290,4
10142,50000,False,23,0,0,0,1400,1649,1000,False,1,False,7249,0
10144,60000,False,36,0,0,0,5816,1000,5000,False,0,True,33133,0
10145,160000,False,54,1,0,0,0,0,1690,False,0,False,1690,1
10146,400000,True,31,1,0,0,1,30001,2128,False,1,False,44173,1
10147,450000,False,46,0,0,0,3793,4148,2312,True,1,True,22890,0
10148,20000,False,35,0,0,0,1517,2852,0,False,0,False,6069,2
10149,50000,False,47,0,0,0,2700,2000,3600,False,0,True,12190,4
10150,200000,False,41,0,0,0,742,0,0,True,0,True,742,0
10151,160000,True,42,0,0,0,0,0,0,False,1,False,0,0
10153,280000,False,30,0,0,0,0,4660,2601,False,0,False,17777,0
10154,200000,False,28,0,0,0,0,0,0,False,0,False,1434,0
10155,100000,True,56,0,0,0,4424,3600,3000,False,0,True,24024,0
10157,80000,True,28,0,0,0,2000,2000,2000,True,1,False,11600,0
10158,440000,True,35,0,0,0,15100,16076,12445,True,1,False,81824,0
10159,500000,False,36,0,0,0,9287,9963,17223,False,0,False,71485,0
10160,20000,True,24,0,0,0,3000,2000,1000,False,0,False,6000,0
10161,500000,False,30,0,0,0,7210,229,3377,False,1,False,35373,0
10162,30000,True,24,0,0,0,5000,0,504,False,1,False,7304,0
10163,180000,False,32,2,0,0,2241,2583,326,False,1,False,7385,2
10164,120000,False,23,0,0,0,6629,3117,1551,False,1,False,16570,0
10166,140000,True,40,0,0,0,4000,3900,3200,False,0,True,25100,0
10167,60000,True,26,0,0,0,1400,3000,2100,True,0,False,10900,2
10168,10000,False,22,0,0,0,0,264,264,True,0,False,2112,0
10169,120000,False,39,0,0,0,10000,6000,5000,False,1,True,44846,0
10170,70000,False,26,0,0,2,2400,1500,1500,False,0,False,9900,2
10171,330000,False,28,1,0,0,1056,2014,0,False,1,False,7110,1
10172,70000,False,40,0,0,0,3141,7000,5505,False,0,False,27646,0
10174,360000,True,57,0,0,0,4070,3307,0,False,1,True,10489,0
10175,200000,True,28,0,0,0,0,0,0,False,1,False,597,0
10176,20000,False,34,0,0,0,4177,1786,1050,False,0,True,7013,0
10177,90000,False,49,0,2,2,2800,0,0,False,0,True,6994,4
10178,60000,False,30,0,0,0,1628,1618,1375,False,0,True,8749,0
10179,120000,True,34,1,0,0,1000,0,0,False,1,False,3550,3
10180,210000,False,30,1,0,0,0,0,830,False,1,False,25240,1
10182,130000,False,42,0,0,0,4349,3000,2410,False,0,True,33249,0
10183,150000,False,38,0,0,0,0,0,0,False,1,False,0,0
10186,150000,False,40,0,0,0,3606,5600,2500,True,0,True,22206,0
10188,170000,True,27,0,0,0,4000,5000,5000,False,1,False,29000,0
10189,360000,True,41,0,0,0,498,498,498,True,0,True,2988,0
10191,200000,False,36,1,0,0,0,1540,0,False,1,False,4585,1
10192,240000,False,33,0,0,0,1537,1418,939,False,1,True,5777,0
10193,210000,False,38,0,0,0,307,307,307,False,0,True,2149,0
10194,110000,False,28,0,0,0,3021,2800,2710,False,0,True,15658,2
10196,180000,False,34,0,0,0,0,0,0,False,1,False,0,0
10198,180000,True,32,0,0,0,3018,3071,3042,False,1,False,13347,0
10199,40000,False,24,0,0,0,3107,3000,2000,True,0,False,12107,0
10200,50000,True,25,0,0,0,1607,1000,0,False,1,False,7344,0
10201,200000,False,29,0,0,0,390,192,140,False,1,False,2736,0
10202,120000,False,27,2,2,0,0,0,41150,False,1,False,41275,4
10203,90000,True,62,0,0,0,1050,47003,1680,False,0,True,55032,0
10204,130000,True,32,0,0,0,3000,3000,4000,False,0,False,23000,0
10205,120000,False,48,0,0,0,2680,2741,2933,False,0,False,17654,2
10207,200000,True,28,0,0,0,506,3742,447,False,1,False,14675,0
10208,80000,True,26,0,0,0,8000,5000,4000,False,0,False,30000,0
10209,50000,False,45,0,0,0,0,0,0,False,1,False,4881,2
10210,20000,False,46,1,2,2,1600,0,1000,False,0,False,5250,5
10212,160000,False,34,0,0,0,1500,1200,2000,True,0,True,7200,0
10214,220000,False,30,1,2,0,0,339,500,False,1,False,13838,3
10215,70000,False,29,0,0,0,3300,3100,2800,False,1,True,17740,0
10217,80000,False,46,2,0,0,2254,2086,19,True,0,True,22376,2
10218,10000,True,23,0,0,0,2535,390,9478,False,0,False,13356,0
10219,80000,False,46,0,0,0,1277,6387,102,False,0,True,15750,0
10220,50000,True,25,0,0,0,1818,1400,472,False,0,False,29771,0
10221,60000,True,47,0,0,0,3007,59274,1500,False,1,False,67794,0
10222,50000,True,41,0,0,0,3000,1729,1597,False,0,False,11700,0
10223,80000,False,26,0,0,0,3000,5000,3500,False,0,False,25700,0
10224,120000,True,32,0,0,0,3999,6025,3069,False,0,False,25206,0
10225,80000,False,60,0,0,0,1458,1230,250,False,0,False,4038,2
10226,110000,True,33,0,0,0,4000,2800,2200,False,1,False,16200,0
10227,140000,False,51,0,0,0,3500,2000,1447,False,0,True,13131,0
10228,50000,False,22,1,2,0,0,1102,1000,False,0,False,8102,5
10229,50000,True,38,0,0,0,1871,1852,990,False,0,True,7902,0
10230,320000,True,42,0,0,0,4027,5048,10029,False,1,True,46659,0
10232,180000,False,35,0,0,0,675,785,1809,False,0,False,5336,0
10233,50000,True,25,1,2,0,0,2000,1500,True,0,False,7176,3
10234,310000,True,36,0,0,0,3012,5000,2000,False,0,True,23012,0
10235,50000,False,23,0,0,0,628,4050,0,False,1,False,9786,0
10236,160000,True,62,0,0,0,1700,2400,2000,False,0,True,6100,0
10237,220000,False,33,0,0,0,8300,1590,1341,False,0,True,37168,0
10239,50000,True,49,0,0,0,2500,2500,1500,False,1,True,10274,0
10240,60000,True,24,0,0,2,4207,1000,1690,False,0,False,12733,2
10242,100000,False,27,0,0,2,5000,0,1500,False,1,True,11371,4
10243,150000,False,29,0,0,0,3984,3825,3361,False,0,True,21471,0
10244,260000,True,30,0,0,0,326,326,326,False,0,False,2106,0
10245,50000,True,38,0,0,0,3000,2000,2000,False,0,True,13000,0
10246,320000,True,29,0,0,0,4309,24495,5036,False,1,False,55103,0
10247,180000,True,35,0,0,0,3400,2900,3000,False,0,True,22900,0
10248,120000,False,35,1,0,0,0,0,0,True,0,True,56922,3
10249,500000,False,41,0,0,0,6000,1715,0,False,1,True,9715,3
10250,220000,True,32,0,0,0,9,23000,0,False,1,True,26009,0
10251,50000,True,26,1,0,0,0,0,0,False,0,False,0,1
10252,180000,False,56,0,0,0,440,440,440,True,0,True,2640,0
10253,230000,False,33,1,0,0,744,19640,13242,False,0,False,38514,1
10254,220000,False,36,0,0,0,1734,827,3750,False,1,False,6311,0
10255,160000,True,41,0,0,0,0,0,0,True,0,True,0,0
10256,50000,True,23,0,0,0,1000,0,940,False,1,False,1940,0
10257,100000,True,41,0,0,0,3500,3400,8000,False,0,True,20850,4
10258,360000,True,32,0,0,0,5588,3924,8454,False,1,True,28199,0
10259,160000,False,38,0,0,0,6000,6228,6000,False,0,True,36228,0
10260,100000,False,25,0,0,0,1259,586,3195,False,1,False,81960,0
10261,170000,False,24,0,0,0,18500,13998,3760,False,1,False,56670,0
10262,80000,False,26,0,0,0,1500,1000,56500,False,0,False,66000,0
10263,50000,True,44,0,0,0,3000,2000,1500,False,0,True,9896,0
10264,500000,False,32,0,0,0,0,293,0,False,0,True,3173,0
10265,20000,True,47,0,0,0,1616,3000,0,False,1,False,6722,5
10266,30000,False,26,0,0,0,1600,1300,700,False,0,False,5750,0
10267,60000,False,30,0,0,0,0,0,0,False,1,False,3789,0
10268,360000,True,44,0,0,0,3204,6195,7664,False,1,True,68087,0
10269,240000,True,50,0,0,0,3000,2400,2300,False,1,True,14600,0
10270,50000,False,36,0,0,2,5450,0,45554,False,0,True,57004,2
10271,50000,True,46,2,2,0,10,2000,655,False,0,False,4668,4
10272,60000,False,29,0,0,0,2200,2300,3000,False,0,True,10600,0
10273,210000,False,25,1,0,0,0,0,0,False,1,False,0,1
10274,330000,True,42,0,0,0,0,870,0,False,0,True,2175,0
10275,90000,False,25,0,0,2,10850,5,5042,False,1,False,35723,2
10276,380000,False,27,0,0,0,70000,2014,1004,False,1,False,81320,0
10277,500000,False,34,0,0,0,1745,1635,2000,False,0,True,13830,0
10278,30000,False,35,0,0,0,3000,3102,3008,False,0,True,13349,0
10279,50000,True,33,0,0,2,5000,2000,0,True,0,False,10236,4
10280,360000,False,33,0,0,0,14050,11992,8581,False,1,True,59697,0
10283,120000,False,47,0,0,0,5033,5000,3007,False,0,True,22040,0
10284,140000,False,33,0,0,0,1389,12000,915,False,1,True,16704,0
10285,220000,False,41,0,0,0,5068,5000,2000,False,1,True,19068,0
10287,50000,False,56,0,0,0,2000,2000,1000,False,0,True,8000,0
10288,80000,True,35,1,0,0,0,0,19980,True,0,False,20153,1
10289,150000,False,33,0,0,0,5000,4500,3300,False,0,True,31497,0
10290,50000,True,26,0,0,0,1477,1444,1100,False,1,False,7588,0
10291,50000,False,50,0,0,0,2200,2520,1000,False,0,True,8820,0
10292,210000,True,25,0,0,0,1681,1409,886,False,0,False,6823,0
10293,90000,True,30,0,0,0,2100,2500,2000,False,1,False,12600,2
10294,320000,True,31,0,0,0,50006,3011,4000,False,1,False,69101,0
10295,180000,False,29,0,0,0,0,0,0,False,0,False,0,0
10296,310000,True,24,0,0,0,6000,4500,4348,False,0,False,26255,0
10297,50000,False,23,0,0,0,1743,1758,1666,False,0,False,10394,0
10298,120000,True,41,0,0,0,6000,4500,4500,False,1,False,29923,2
10299,150000,False,36,0,0,0,0,0,6344,False,0,False,22054,0
10300,20000,True,47,0,2,0,0,16990,0,False,0,True,25300,2
10301,180000,False,43,0,0,0,47346,1678,1642,False,0,True,56090,0
10302,120000,False,39,0,0,0,4320,4200,4200,False,0,True,25620,0
10303,100000,True,27,1,0,0,429,858,0,False,1,False,2574,1
10304,210000,False,51,0,0,0,0,0,0,False,1,True,0,0
10305,100000,False,23,0,0,0,3143,3052,3264,False,0,False,23247,2
10306,120000,False,41,0,0,0,11532,13740,2050,False,0,True,28126,0
10307,190000,False,54,0,0,0,0,0,1580,False,0,True,12115,0
10308,80000,True,30,0,0,0,5009,0,0,False,0,False,5009,0
10309,70000,True,34,0,0,0,2610,1366,414,False,0,True,27308,0
10310,60000,True,42,1,2,0,2065,1988,2500,True,0,False,74484,3
10311,50000,False,25,0,0,0,1000,12128,0,False,1,False,13128,0
10312,110000,False,45,0,0,0,5300,3300,1700,False,0,True,16970,0
10313,200000,False,47,0,0,0,20003,9189,8586,False,1,False,94695,0
10314,210000,False,33,1,0,0,0,0,25478,False,1,False,34963,1
10315,30000,True,50,1,2,0,0,1685,2000,True,0,True,6685,5
10316,160000,False,32,0,0,0,4042,270,0,True,1,False,5352,0
10318,70000,True,42,0,0,0,3768,2699,2660,False,0,False,17144,0
10319,260000,False,51,0,0,0,7091,1555,37708,False,0,True,54157,0
10320,260000,False,51,0,0,0,8000,8065,7000,False,0,False,53065,0
10321,50000,False,54,0,0,0,1500,2000,2000,False,0,False,10500,0
10322,170000,False,26,1,2,0,0,2000,1000,False,0,False,6000,3
10323,20000,True,25,1,2,0,0,1157,574,False,0,False,3176,3
10324,40000,False,24,1,2,2,2500,0,600,False,1,False,6000,5
10326,30000,False,23,0,0,0,1800,1470,3500,True,0,True,10170,4
10327,20000,True,22,0,0,0,1451,1400,380,True,0,False,3231,0
10328,120000,False,34,0,0,0,1954,1991,3730,False,1,False,21382,0
10330,170000,False,23,2,0,0,5936,4584,4002,False,0,True,27137,2
10331,90000,False,32,1,2,2,1839,0,1176,True,1,False,10019,5
10332,140000,True,35,0,0,0,0,0,0,False,1,False,0,0
10333,200000,True,41,0,0,0,0,1400,1110,True,0,True,5246,0
10334,50000,True,27,0,0,0,2187,1700,2000,False,0,False,39250,0
10335,70000,False,23,0,0,0,3999,44446,41,False,0,False,84786,0
10336,50000,False,45,0,0,0,2022,2000,0,False,0,True,8590,0
10337,20000,True,57,0,0,0,3000,1500,1600,False,0,False,8500,0
10340,460000,True,28,0,0,0,1500,9681,3284,False,1,False,17197,0
10341,140000,False,28,1,0,0,0,0,0,False,1,False,50000,1
10343,70000,False,53,0,0,0,0,14000,0,False,0,True,14000,0
10344,410000,False,53,0,0,0,187,7898,1842,False,1,True,18648,0
10345,90000,True,28,0,0,0,4672,4042,1748,False,0,False,16215,0
10346,260000,True,35,0,0,0,500,400,400,False,0,True,2384,0
10347,260000,True,53,0,0,0,7378,3696,4726,False,0,True,30732,0
10348,200000,True,36,0,2,0,4,24846,5004,True,0,True,37809,4
10350,20000,True,35,0,0,0,2224,1171,500,True,1,True,9895,0
10351,20000,True,40,0,0,0,1800,1600,384,True,0,False,4576,0
10352,20000,False,24,0,0,0,1335,5000,370,False,0,False,7325,0
10353,360000,True,58,0,0,0,554,1096,780,False,0,True,3705,0
10356,180000,True,44,0,0,0,2006,6995,282,False,1,True,9483,0
10359,220000,False,35,0,0,0,3004,3392,4000,False,1,False,25847,0
10360,40000,True,37,0,0,0,1500,3005,0,False,1,True,10505,4
10361,100000,True,30,2,0,0,3100,4000,4000,True,1,True,29600,2
10362,30000,False,41,0,0,0,8816,4021,2000,False,1,False,31837,0
10363,60000,False,40,0,0,0,1654,1762,1044,False,0,False,7770,0
10365,180000,False,41,2,0,0,3500,2000,1500,False,0,True,15000,2
10366,90000,False,32,1,0,0,0,0,0,False,0,False,10023,1
10367,230000,False,32,1,0,0,351,0,0,False,1,False,783,1
10368,90000,False,26,0,0,0,4022,2917,2500,True,0,False,17190,0
10369,290000,False,39,0,0,0,316,316,316,False,0,True,4389,0
10370,100000,False,58,2,2,0,0,3300,2839,True,0,True,15139,4
10371,360000,False,37,0,0,0,1417,3588,0,False,1,True,8281,0
10372,100000,True,28,0,0,0,3012,2500,1700,False,0,False,14520,0
10373,200000,False,33,0,0,0,4974,0,0,False,1,False,4974,0
10374,70000,False,30,0,0,0,1600,1300,1000,False,1,False,6601,0
10375,200000,False,26,0,0,0,0,0,0,False,0,False,0,0
10376,70000,False,24,0,0,0,3120,3166,2609,False,1,False,17969,0
10377,460000,False,33,0,0,0,0,3352,0,False,0,False,48201,0
10378,80000,False,47,0,0,0,4596,0,0,False,0,True,4596,0
10379,90000,False,49,0,0,0,714,1443,13982,False,0,True,24009,0
10381,310000,False,38,1,0,0,0,0,0,True,1,True,569,1
10382,50000,False,29,0,0,0,3000,2000,1200,False,0,False,9500,0
10383,220000,False,30,0,0,0,680,14129,16000,False,1,False,50959,0
10384,70000,False,25,0,0,0,2000,2000,2000,False,1,False,12400,0
10385,60000,True,34,0,0,0,1948,1966,2000,False,1,True,10714,0
10386,450000,True,54,0,0,0,0,419,0,False,1,True,6573,0
10387,20000,False,29,0,0,0,792,677,0,False,1,False,2539,0
10388,420000,False,33,0,0,0,51,0,4031,True,1,False,12941,0
10389,10000,True,22,0,0,0,1134,1143,315,True,0,False,4488,0
10392,80000,False,25,0,0,0,3200,2500,2182,False,0,True,14582,2
10393,80000,True,30,0,0,0,1106,1060,154,True,0,False,2646,0
10394,60000,True,23,0,0,0,2065,1597,1473,False,1,False,9715,0
10395,230000,True,28,0,0,0,326,326,326,False,1,False,3256,0
10396,100000,True,30,1,2,0,0,3400,3383,False,1,False,17960,3
10397,200000,True,29,0,0,0,0,0,0,True,1,False,0,0
10398,110000,True,26,0,0,0,2191,1525,18236,False,1,False,26452,0
10399,50000,True,22,0,0,0,1000,0,0,False,0,False,1432,0
10400,260000,True,53,1,0,0,990,0,1930,True,1,True,7374,3
10401,220000,False,32,0,0,0,7600,9800,7200,False,1,False,47050,2
10402,200000,True,32,0,0,0,1809,0,0,False,1,True,5069,0
10404,180000,True,34,0,0,0,1800,2000,2000,False,0,True,12300,0
10406,310000,True,29,2,0,0,2904,1500,1000,True,1,False,10404,2
10412,60000,True,33,0,0,0,2300,2317,2500,False,0,True,10715,0
10413,90000,False,27,1,0,0,0,0,0,False,0,True,0,1
10414,100000,True,40,0,0,0,3595,3218,1345,False,0,False,12873,0
10415,20000,True,24,1,0,0,0,0,1000,False,0,False,2000,1
10416,110000,True,29,0,0,0,3000,3500,5500,False,1,False,38000,0
10417,70000,False,25,0,0,0,1790,1229,519,False,1,False,5328,0
10418,170000,False,33,0,0,0,6330,6844,1467,False,0,True,33970,0
10419,500000,True,64,0,0,0,0,0,0,True,1,True,1063,0
10421,50000,False,23,0,0,0,1660,1600,624,False,0,False,35092,0
10422,10000,False,22,0,0,2,2939,0,507,False,0,False,4674,2
10423,200000,False,35,0,0,0,39124,15000,1622,False,1,False,60845,0
10424,390000,False,29,0,0,0,9599,10054,4242,False,1,False,38241,0
10426,220000,False,50,0,0,0,10612,2225,4782,False,0,True,35608,0
10427,500000,False,40,0,0,0,0,0,0,False,1,True,639,0
10428,100000,False,49,0,0,0,1261,1261,390,False,0,True,3692,0
10430,80000,True,26,0,0,0,5990,2500,3000,False,1,False,18490,0
10431,30000,True,39,0,0,0,1793,1731,1200,False,0,False,7933,0
10432,240000,True,35,0,0,0,7405,8005,6005,True,1,True,62477,0
10433,500000,True,49,0,0,0,205,10500,9692,True,1,False,30394,0
10434,50000,True,36,0,0,0,3000,3000,2000,False,0,True,11853,0
10435,180000,True,34,0,0,0,4185,291,570,False,0,True,12863,0
10436,100000,False,33,0,0,0,3300,3200,2650,False,0,True,21250,2
10437,180000,False,29,0,0,2,11508,0,2340,False,0,False,19698,2
10438,50000,True,40,0,0,0,3000,2403,6700,False,0,False,16103,0
10439,360000,True,29,0,0,0,0,0,0,False,1,False,0,0
10440,330000,False,27,1,0,0,0,0,0,True,0,True,0,1
10441,200000,True,38,0,0,0,0,100000,0,False,1,True,100000,0
10442,40000,True,22,0,0,0,2833,9495,0,False,0,False,12328,0
10445,10000,False,22,0,0,0,390,9159,700,False,0,True,12328,0
10446,230000,False,30,0,0,0,8270,8366,6012,False,0,True,63422,0
10447,10000,False,24,0,0,0,576,1709,1470,True,0,False,6845,2
10448,30000,True,25,2,0,2,1312,0,7300,True,1,False,38683,4
10449,90000,True,41,0,0,0,2749,2206,1113,False,0,True,9490,0
10450,300000,False,41,1,0,0,390,780,0,False,0,True,7094,1
10451,230000,False,31,0,0,0,2000,1000,2000,False,0,False,33200,0
10452,150000,True,27,0,0,0,2500,1202,3000,False,0,False,31549,0
10453,60000,True,52,0,0,0,3000,2000,1000,False,0,True,10950,0
10454,50000,True,25,0,0,0,1650,0,0,False,0,False,1650,0
10456,90000,False,25,0,0,0,2827,2370,2300,False,0,True,15197,0
10458,260000,False,38,0,0,0,2955,10319,4078,False,0,True,20116,0
10462,220000,False,36,0,0,0,200,0,0,False,1,True,32200,0
10463,330000,False,36,0,0,0,10500,4074,3600,False,1,True,29179,0
10464,300000,False,37,0,0,0,3121,3175,2736,False,0,False,17645,0
10465,70000,False,29,0,0,0,2751,3600,2694,False,0,True,17288,0
10467,70000,False,43,0,0,2,5000,0,1300,False,0,True,10800,4
10469,240000,False,28,0,0,0,6000,5000,4000,False,0,False,26000,0
10470,80000,False,54,0,0,0,1541,4822,324,False,0,False,8387,0
10471,50000,True,26,0,0,0,0,0,0,False,0,False,0,0
10472,420000,False,32,0,0,0,1706,1401,804,False,1,True,12863,0
10473,220000,False,41,2,0,0,1465,3009,0,False,0,True,75714,4
10474,150000,False,31,0,0,0,2031,2000,2000,False,1,False,60548,0
10475,60000,False,31,0,0,0,11160,699,0,False,1,False,14139,0
10476,260000,False,46,0,0,0,135,0,0,False,0,True,10489,0
10477,180000,False,34,1,0,0,0,0,4279,True,1,False,10493,1
10478,130000,False,25,1,2,0,0,1960,1600,False,0,False,8590,3
10479,220000,False,45,0,0,0,7600,10000,8255,False,0,True,49055,0
10481,130000,True,27,0,0,0,326,326,2400,True,1,False,5354,0
10483,30000,False,23,0,0,0,1844,1600,576,True,1,True,5208,0
10484,110000,True,43,0,0,0,5050,63032,1100,False,0,True,72282,0
10485,150000,False,25,1,0,0,0,0,0,True,0,False,0,1
10486,50000,False,38,0,0,0,0,0,0,False,0,True,0,0
10487,200000,False,41,1,0,0,0,0,0,False,1,True,1433,1
10488,170000,False,33,0,0,0,8200,5200,5000,True,1,True,32400,0
10489,200000,False,25,0,0,0,4257,3274,3025,False,0,False,19143,0
