,Credit Amount,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Graduate School,Is Married,Prior Pay Total,Repay Delay Total,Defaulted
24486,50000,0,0,0,0,46257,2200,0,True,95130,0,False
20815,80000,0,0,0,3100,4700,4800,0,False,19060,0,True
28304,220000,0,0,0,9275,8730,6167,1,False,42399,0,True
7731,450000,0,0,0,3000,10000,3000,1,False,29626,0,False
23474,180000,1,0,0,0,0,0,1,False,0,1,False
6311,200000,1,0,0,0,0,0,0,True,15090,3,False
32850,50000,0,0,0,4033,574,301,0,False,52014,0,True
31000,160897,0,2,0,0,2439,921,0,False,51277,2,True
25246,60000,0,0,0,1754,2001,2986,0,True,13054,2,True
38425,90000,1,1,0,3000,3802,3151,0,False,20348,2,True
30167,50000,0,0,0,3585,0,33,0,False,3618,0,True
22865,90000,0,0,0,5640,16021,13280,0,False,75165,0,False
38198,30000,1,0,0,1324,1500,1409,0,False,8233,1,True
3874,50000,0,0,2,2733,759,500,0,True,15858,2,True
21817,50000,0,0,0,2500,2428,1423,0,True,6351,0,True
22910,230000,0,0,0,264,264,264,1,False,1584,0,False
13936,480000,0,0,0,17646,0,15620,0,False,42571,0,False
39067,20000,1,2,0,0,2117,1031,0,False,4859,3,True
35334,60000,0,0,0,2237,2000,1254,0,True,33094,1,True
1311,50000,2,2,0,0,2200,700,1,False,4882,4,False
11437,210000,0,0,0,6006,5005,8500,0,True,31903,0,False
2564,200000,0,0,0,20044,10198,15083,0,False,91152,0,False
7831,20000,0,0,0,2296,396,396,1,False,16440,0,True
12191,370000,0,0,0,3513,3046,3000,1,False,17446,0,False
14924,360000,1,2,0,0,1656,1866,0,True,5682,3,False
12050,80000,0,0,2,6926,0,3000,0,True,19426,2,False
10632,220000,0,0,2,2190,1,3980,1,False,13953,2,False
11488,270000,0,0,0,3000,5000,3300,1,False,15137,0,False
21059,80000,0,0,0,5000,3500,3000,1,False,20300,0,False
39155,140000,0,0,0,4202,5380,4146,0,False,29009,0,True
23513,270000,0,0,0,12,5011,8049,0,True,78084,0,False
16731,10000,0,0,0,1500,1300,1000,0,False,6100,0,False
23671,280000,0,0,0,9152,335,2322,1,True,21245,0,False
11454,170000,0,0,0,6808,4625,3510,1,False,27543,2,False
35451,200000,0,0,0,595,493,229,0,False,5260,0,True
5260,260000,2,0,0,5000,6000,5000,1,False,33000,2,True
13116,30000,2,2,0,0,1441,1000,1,False,3044,4,True
31503,160000,0,0,0,3818,3052,1043,0,False,11001,0,True
25592,160000,1,1,0,1551,2628,1523,0,True,12375,4,True
18261,250000,0,0,0,2027,2020,1510,1,False,14557,0,False
21638,260000,0,0,0,15000,10000,15000,1,True,85000,0,False
7588,110000,0,0,0,2000,2000,0,0,True,4000,0,False
31285,10000,0,0,0,2243,586,148,0,False,4544,1,True
11706,220000,0,0,0,5363,5511,5368,1,False,31044,0,True
29039,210000,1,0,0,0,0,0,0,True,0,1,True
8317,50000,0,0,0,2220,2943,0,0,True,8766,2,False
35265,400000,0,0,0,786,0,358,1,False,21728,0,True
26820,30000,0,0,0,1465,56,98,0,False,2080,0,True
29975,230000,1,0,0,7306,4112,2325,0,False,20638,1,True
33916,50000,0,0,0,2334,2120,2007,0,False,13014,0,True
25150,170000,0,0,0,28,28,28,0,True,2360,0,True
950,210000,0,0,0,590,2042,0,0,True,3820,0,False
11942,150000,0,0,0,32153,1863,0,0,False,35186,0,True
34758,120000,0,1,1,0,0,0,0,False,1389,3,True
23937,100000,0,0,0,4026,3100,3050,0,False,18176,0,False
29468,200000,1,0,0,326,0,0,1,False,461,1,True
33816,50000,1,1,0,1143,1922,1458,0,True,5234,2,True
336,230000,1,0,0,0,2809,4606,1,True,11611,1,False
35462,250000,0,0,0,0,73,73,0,False,365,0,True
6516,50000,0,0,0,1304,1296,1700,0,False,6102,2,False
24833,140000,0,0,0,295,339,327,0,False,2000,0,True
11444,200000,0,0,0,7631,3803,1271,0,False,16827,0,False
36056,240000,0,0,0,6996,9831,4312,0,True,40008,0,True
35015,160000,1,1,0,150,5133,6114,0,False,19083,2,True
36547,50000,1,2,0,0,2137,1277,0,False,5502,3,True
16016,180000,0,0,0,8000,10000,10000,1,False,60000,0,False
25527,30000,0,0,0,2242,856,995,0,False,9464,0,True
12503,30000,2,0,0,1704,2168,1000,0,False,5037,4,True
21488,400000,1,2,0,3,10000,10023,0,False,65026,3,False
18627,400000,0,2,0,31,5316,8858,0,True,50089,2,False
26564,110000,0,0,0,218,1178,1457,0,False,10035,1,True
2841,240000,0,0,0,2309,2637,2,0,True,13253,2,True
10408,410000,0,0,0,1815,17106,9600,0,True,37802,0,False
24870,20000,0,0,0,1301,1273,924,0,False,5997,0,True
36132,89764,0,0,0,1094,2047,60740,0,False,72334,0,True
5999,280000,0,0,0,1334,21003,428,1,False,58821,0,False
22046,50000,1,2,2,2211,0,2174,0,False,12858,5,True
25085,30000,0,2,0,0,1781,0,0,False,1877,2,True
38111,140000,0,0,1,2671,0,0,0,False,4605,1,True
29017,20000,0,0,0,1693,2842,0,0,True,7826,2,True
40241,20000,0,0,0,1304,1255,519,0,False,5153,0,True
602,450000,0,0,0,2582,0,0,0,False,5597,0,False
39221,450000,0,0,0,794,2107,390,1,False,6867,0,True
25466,140000,0,0,0,11711,6736,14544,0,False,54397,1,True
25778,30000,1,1,0,191,1946,1486,0,False,12753,3,True
20210,150000,0,0,0,0,0,0,1,True,41694,0,False
18337,300000,0,0,0,1570,390,390,0,True,5020,0,False
21040,330000,1,0,0,0,0,0,1,True,0,1,True
2266,250000,0,0,0,1069,320,0,0,False,10447,0,False
14410,570000,0,0,0,3882,3653,5145,1,True,29379,0,False
9593,160000,0,0,0,2037,1000,10740,0,True,91695,0,False
23217,350000,0,0,0,13671,12678,13601,0,True,77757,0,False
22619,100000,1,2,0,10,3141,12021,1,True,15820,3,False
13967,80000,0,0,0,390,390,390,1,False,2490,0,False
252,200000,0,0,0,665,960,3908,1,False,12927,0,False
25064,360000,1,0,0,1002,712,0,1,False,1715,2,True
32925,30000,0,1,2,1235,0,55,0,False,2237,3,True
24419,210000,0,0,0,396,396,396,1,True,2376,0,True
25932,450000,0,0,0,971,87,1572,1,False,2630,0,True
28927,120000,0,1,0,402,4237,5119,0,False,18821,2,True
39034,230000,0,0,0,4247,2893,5742,0,False,23445,0,True
28898,554455,0,0,0,2813,3207,4136,0,False,26328,0,True
27979,30000,0,0,0,1672,3336,402,0,False,11974,2,True
24458,340000,0,0,0,8100,8000,6102,0,False,39847,0,True
18962,160000,0,0,0,5708,7424,4251,1,False,32393,2,True
17168,200000,0,0,0,10108,291,2515,1,False,14047,0,False
28405,180000,0,0,0,6197,4921,6784,0,False,33672,1,True
1667,150000,0,0,2,12900,0,5399,1,True,26242,2,False
16696,80000,0,0,2,3500,0,2000,0,False,8500,2,False
22566,20000,0,0,0,1000,0,0,1,False,1000,0,True
17643,100000,0,0,0,2398,2485,2532,0,False,15607,0,False
31957,410000,0,0,0,15484,7815,947,1,False,40815,0,True
40281,300000,0,0,0,668,11110,1148,1,False,27718,0,True
23470,100000,0,0,2,4500,0,1600,0,True,9900,2,False
25423,130000,0,0,0,2622,1464,1212,1,False,6148,0,True
28774,50000,1,0,0,1477,1494,1487,0,False,7092,1,True
20056,20000,0,2,0,0,1215,1200,0,True,9695,2,True
40379,120000,1,0,0,2881,2883,676,0,False,10923,2,True
8078,90000,0,0,0,8238,3200,3000,0,True,27438,0,False
1686,50000,0,0,0,801,686,527,1,False,10784,0,False
30881,210000,1,0,0,879,138,712,0,False,3724,1,True
31091,100000,0,0,0,353,16,690,0,False,1148,0,True
4307,50000,0,0,0,4029,4031,3000,1,False,22436,0,False
5586,10000,0,0,0,1165,1200,400,0,False,4385,0,False
34212,200000,0,0,1,9681,1173,5884,0,True,20761,1,True
13089,130000,0,0,0,3500,4000,3000,0,True,20106,0,False
23019,220000,0,0,0,8600,11000,6000,1,False,42907,0,False
1656,10000,0,0,0,1158,1151,339,0,False,3612,0,True
6369,390000,0,0,0,1294,2133,2230,0,False,12382,0,False
2587,110000,0,0,0,4251,4218,4167,1,False,25301,0,False
5182,120000,0,0,0,999,0,0,0,True,999,0,True
12989,170000,0,0,0,316,316,316,1,True,1896,0,False
21052,100000,0,0,2,8000,1100,3000,0,True,21300,4,False
39573,290000,1,0,0,0,0,0,1,False,0,1,True
2628,360000,0,0,0,1052,1002,328,0,False,14461,0,False
35650,240000,0,0,0,6178,5804,0,0,True,13514,0,True
11601,100000,0,0,0,5129,1227,1000,1,False,23270,0,False
4337,50000,0,0,0,1310,1297,672,1,False,5788,0,False
24326,360000,0,0,0,5066,6704,11415,1,True,78853,0,False
17492,100000,1,2,0,0,3579,3472,0,True,24107,3,False
13073,50000,0,0,0,1513,2000,2000,0,False,8513,0,False
24910,100000,0,0,0,333,668,472,0,False,6363,1,True
30816,80000,0,0,0,2880,3826,2762,0,True,18508,0,True
30448,180000,0,0,0,1501,1945,1186,0,False,8964,0,True
15165,50000,0,0,0,2000,1500,1432,0,True,8149,0,False
1657,20000,0,0,0,390,390,780,1,True,11960,0,False
24031,140000,0,0,0,5000,5000,4132,0,True,38299,0,False
40530,367227,0,0,0,11574,11188,7598,0,False,60003,0,True
22370,110000,0,0,0,5000,5000,8000,0,True,25000,4,True
10703,210000,0,0,0,0,0,0,1,True,0,0,False
35647,20000,0,0,0,1771,1472,1110,0,False,4629,0,True
38251,200000,0,0,0,6491,5586,3031,0,False,24202,0,True
10,260000,0,0,0,21818,9966,8583,1,False,66308,2,False
30,280000,0,0,0,8026,8060,6300,0,True,41923,0,False
34969,50000,0,0,1,4937,802,802,0,False,8948,1,True
34501,210000,0,0,0,6173,4217,64650,0,False,84142,0,True
27976,160000,0,0,0,390,389,519,1,False,2249,0,True
22132,170000,0,0,0,6043,4037,10019,1,True,28223,2,False
28601,80000,0,0,0,0,110,15,0,False,1172,0,True
10600,200000,0,0,0,8135,7163,3783,0,False,30347,0,False
5349,180000,0,0,0,9148,4030,4211,0,True,29514,0,False
40247,140000,0,0,0,199,379,330,0,False,2138,0,True
32641,150000,0,0,0,0,0,0,0,False,0,0,True
5657,240000,0,0,0,1000,454,2500,1,False,3954,0,False
22728,180000,0,0,0,6900,7100,5659,0,False,34059,0,False
10764,180000,0,0,0,1811,1335,366,0,True,7517,0,True
3861,50000,0,0,0,1925,2152,800,0,True,7007,0,False
17743,130000,0,0,0,3500,10000,4000,1,False,28000,0,False
7992,20000,0,0,0,1562,2301,0,0,False,5856,2,True
22931,30000,0,0,0,1555,1300,4894,0,False,11749,0,False
7953,110000,0,0,0,0,4000,2100,1,False,11100,0,False
10379,20000,0,0,0,1642,2000,1000,1,False,7167,0,False
34869,180000,1,0,0,1458,1517,1410,0,True,7938,1,True
23412,210000,0,0,0,3000,4521,24000,1,True,77953,0,False
8140,100000,0,0,0,2211,81565,2625,0,True,96032,0,True
2941,50000,0,0,0,10087,2522,7951,0,True,40200,0,False
16046,80000,0,0,0,2854,7014,44,0,False,15605,2,False
8511,90000,0,0,0,2100,2500,2000,1,False,12600,2,False
29303,70000,0,0,0,2999,2000,3000,0,False,12999,2,True
30801,30000,0,0,0,2000,1704,834,0,False,10199,0,True
19943,200000,0,0,0,3853,4581,612,0,True,9046,0,False
10558,360000,0,0,0,1108,1024,1353,0,True,12051,0,True
5568,50000,1,0,0,870,590,3700,0,False,31579,1,False
30286,180000,0,0,0,375,2647,999,0,False,7899,0,True
30132,30000,1,0,0,1900,1897,2000,1,False,11081,1,True
24724,310000,0,0,0,10029,9218,10029,0,True,55424,0,False
21549,150000,0,0,0,2489,0,1498,0,True,12040,0,False
36650,160000,0,0,0,0,0,0,0,False,232,0,True
31335,20000,0,0,0,1542,1256,1195,0,True,6731,0,True
33937,280036,1,0,0,5021,10003,5002,0,True,34993,1,True
25141,470000,0,0,0,7401,7282,7840,0,True,43257,0,True
24717,50000,0,0,0,2686,0,50551,0,True,56337,2,False
40509,240000,1,0,0,147,3664,7,0,True,15079,1,True
40133,30000,0,0,0,1670,1788,1398,0,True,7147,1,True
13149,30000,0,0,0,1414,1415,1002,0,False,4135,0,False
32905,120000,1,0,0,2091,1165,350,0,False,11196,2,True
25482,250000,0,0,0,1328,2595,0,0,False,6764,0,True
5841,210000,0,0,0,8049,9000,6000,0,True,39865,0,True
30160,50000,1,0,0,0,0,0,0,False,543,1,True
33920,130000,0,0,0,0,24,0,0,True,1032,0,True
10575,180000,0,0,0,3000,0,0,1,True,3000,0,False
12083,310000,0,0,0,6603,4600,4507,1,False,27780,0,False
13871,300000,0,0,0,2508,8534,14378,1,False,35970,0,False
32906,160000,0,0,0,1646,1950,1416,0,False,10421,0,True
9993,50000,0,0,0,0,0,0,0,True,0,0,False
18704,340000,0,0,0,15000,15000,15000,0,True,84500,0,True
12116,20000,0,0,0,1300,1600,650,0,False,6231,0,False
24680,150000,1,0,0,0,0,0,0,True,0,1,False
33832,276842,0,0,0,5649,5847,2778,1,False,78823,0,True
21006,260000,1,0,0,0,0,0,1,True,238,1,False
33754,50000,0,0,0,3538,1702,1616,0,True,18518,0,True
37496,180000,0,0,0,1252,1244,152,1,True,4695,0,True
31301,80000,1,2,0,4,1601,1851,0,False,13462,3,True
33804,360000,0,0,0,3389,0,0,1,False,3389,0,True
38757,200000,2,0,0,10851,10696,5000,0,True,39700,2,True
555,70000,0,0,0,3011,3095,2000,0,True,14964,2,False
10963,180000,0,0,2,2834,0,900,1,False,11734,2,False
1006,360000,0,0,0,2134,982,6858,1,False,9974,0,False
14292,230000,0,0,0,5743,1598,0,0,False,21444,2,False
22229,350000,0,0,0,5900,3300,4089,1,True,21240,0,False
39597,250000,1,0,0,1129,1518,2934,0,False,10232,2,True
314,80000,0,0,0,10010,1209,579,0,False,18103,0,False
9196,350000,0,0,0,1000,0,0,1,False,1000,0,False
11647,50000,0,0,2,2233,1639,0,1,False,9146,4,False
34910,60000,0,0,0,779,392,5,0,False,4351,1,True
25551,160000,0,0,0,3427,246,1134,0,False,7716,0,True
25811,140000,0,0,0,2333,2148,2199,0,False,14487,0,True
16653,60000,0,0,0,1558,1571,1344,0,True,9225,0,False
32311,30000,1,0,0,1631,1618,1347,0,False,8312,1,True
22052,140000,0,0,0,6067,6723,4069,1,False,28059,0,False
16095,80000,0,0,0,3612,2830,2194,0,True,14433,0,False
826,80000,0,0,0,2200,2200,2200,0,False,13800,0,False
16557,120000,0,0,0,2000,2400,1000,0,False,9400,2,True
20789,110000,0,0,0,3200,3500,3000,0,False,23200,0,False
7249,160000,0,0,0,316,416,416,0,True,4486,0,False
8090,360000,0,0,0,3234,7021,6,1,True,10268,0,False
11734,80000,2,0,0,755,1800,0,1,True,3939,2,True
411,30000,0,0,0,2000,1500,2000,0,True,8200,4,False
10688,230000,0,0,0,792,19272,1172,1,True,25826,0,False
26499,80000,1,0,0,1691,1129,1057,0,False,4290,1,True
5156,140000,2,0,0,1600,1500,1000,0,False,7750,2,True
33848,50000,1,0,0,1870,1637,1000,0,True,7524,1,True
36292,120000,0,0,0,3502,1033,33,0,False,23460,0,True
37807,20000,0,0,0,1568,1286,1526,0,False,6771,0,True
40107,60000,0,0,0,5000,3000,2207,0,False,17729,0,True
4623,90000,0,0,0,2926,3571,2381,0,True,15037,0,False
27857,470000,0,0,0,2817,3305,4874,0,False,50596,0,True
12499,290000,0,0,0,10000,11000,10000,0,False,63000,0,False
22509,20000,0,0,0,203,20710,1305,0,False,24486,0,False
17314,200000,1,2,2,7350,261,6206,0,False,28235,5,True
2688,240000,2,2,0,0,0,0,0,True,0,4,True
40363,70000,0,1,1,3941,596,1752,0,False,8467,2,True
12231,20000,2,0,0,2000,2000,3000,0,False,9500,2,True
33425,60000,1,1,0,826,2000,1724,0,True,34295,2,True
28338,90000,0,0,0,3172,3020,2932,0,False,18860,0,True
15156,120000,0,0,0,4000,3061,3019,1,False,19237,0,False
19386,340000,0,0,0,8641,16400,15000,1,False,75041,0,False
40124,360000,0,0,0,0,0,0,0,False,0,0,True
27868,160000,0,0,0,1355,1251,1576,0,True,6752,1,True
37178,200000,0,0,0,7959,6639,4938,0,True,34138,0,True
10716,50000,0,0,0,2233,10939,12575,0,True,28906,0,False
5838,20000,0,0,0,5331,20985,6932,1,False,84293,0,False
20140,250000,0,0,0,4541,1820,1500,0,False,16861,0,False
6076,50000,0,0,0,300,591,441,0,False,2805,0,False
37596,20000,1,0,0,74,74,74,0,True,2390,1,True
20965,80000,0,0,0,1654,0,2332,0,True,8306,0,True
13838,230000,0,0,0,5400,5505,5505,0,True,29910,0,False
21000,190000,0,0,0,87,0,0,0,False,35607,0,False
16553,150000,0,0,0,6750,6900,6690,0,True,36640,0,False
6101,150000,0,0,0,16836,2000,5288,1,False,24124,0,True
29242,365619,0,0,0,11309,10709,7924,0,False,59317,0,True
20719,10000,0,0,0,1009,511,7696,0,False,10216,0,False
35780,30000,1,2,0,0,1241,536,0,False,3275,3,True
10868,50000,0,0,0,3749,2500,2000,0,False,14318,0,False
23999,200000,1,2,2,7500,0,6014,1,True,29514,5,True
958,70000,0,0,0,2500,2000,0,1,False,4500,0,False
38593,70000,0,0,0,2836,2092,4924,0,False,12373,3,True
28497,160000,0,0,0,0,0,0,0,True,0,0,True
36139,60000,0,1,0,1290,6262,2178,0,False,29455,1,True
34167,30000,2,2,0,0,1754,1248,0,True,11982,4,True
28102,360000,0,0,0,3003,417,0,0,False,3896,0,True
16474,270000,0,0,0,1800,1500,1600,1,False,7730,0,False
26570,90000,0,0,0,1883,2226,476,0,True,5301,0,True
14467,120000,0,2,0,0,316,632,1,False,2046,2,True
36873,60000,0,0,0,4926,2258,1930,0,False,18364,0,True
4814,120000,1,0,0,0,0,10040,1,True,18339,1,True
37582,210000,0,0,0,0,312,691,1,False,10886,1,True
16304,350000,0,0,0,12277,0,0,1,False,12277,0,False
34554,290000,0,0,0,35,36,0,0,True,71,0,True
18643,100000,0,0,0,19922,21000,1133,1,True,67468,0,False
14063,150000,0,0,0,5000,3709,1101,0,False,82143,0,False
36985,60000,0,0,0,60991,2257,5434,0,False,74182,0,True
24229,390000,0,0,0,6931,5985,7000,0,False,19916,0,False
27566,360000,1,0,0,0,0,0,0,True,0,1,True
27991,60000,0,0,0,1925,1680,1079,0,False,11707,0,True
30977,80000,0,0,0,1423,1489,1183,1,False,6764,1,True
12275,130000,0,0,0,5802,1000,0,0,False,6802,0,False
13097,240000,0,2,2,626,626,626,1,False,4689,4,False
24569,100000,0,0,0,0,4000,1044,0,False,9044,0,False
13904,390000,0,0,0,1608,1647,1657,1,True,9366,0,False
11318,80000,0,0,0,6458,3917,1819,0,True,19471,0,False
469,350000,0,0,0,10530,0,0,1,False,15084,0,False
7897,280000,0,0,0,9439,22000,10694,0,False,59874,4,True
3716,100000,1,0,0,0,0,1994,1,True,2994,5,False
24422,140000,0,0,0,6104,7000,5518,0,False,28157,0,False
3374,230000,0,0,2,5606,1050,1634,1,False,15493,2,False
21663,30000,0,0,0,1700,3102,1000,0,False,8517,2,False
11179,200000,0,0,0,2000,2011,0,1,False,66317,0,False
28078,60000,1,1,0,473,2500,2000,0,False,12122,2,True
39248,20000,1,2,0,9,2587,1933,0,False,9182,3,True
23025,130000,2,0,0,1152,1174,1183,0,False,4744,2,False
4592,200000,0,0,0,5003,5000,5000,1,True,25003,0,False
15631,120000,0,0,0,2519,3643,2500,1,True,11351,0,False
18466,170000,0,0,0,1985,1000,16000,0,True,75273,0,False
29517,285940,0,0,0,8386,10602,5475,0,True,34010,0,True
16462,50000,0,0,0,1291,2000,2000,0,False,12291,0,False
21811,200000,1,0,0,733,0,0,0,True,733,1,True
19911,190000,0,0,0,4633,8858,12,0,False,24334,2,False
29063,20000,0,0,0,1764,2552,0,0,False,6414,0,True
18890,240000,1,0,0,4103,2223,31136,1,True,38663,1,False
15168,60000,2,2,0,0,1460,1439,0,True,5991,4,True
36843,280000,0,0,0,5069,4615,3884,0,True,24773,0,True
23911,150000,0,0,0,101,0,0,1,False,500,0,False
3384,80000,0,0,0,1500,2000,0,1,False,4069,0,False
19500,240000,0,0,0,10473,8000,30000,0,True,80473,0,False
4311,60000,0,0,0,2178,1511,1200,1,False,8741,0,True
25911,130000,1,0,0,1543,3842,0,0,False,7888,3,True
36346,30000,0,0,0,1534,1520,2000,0,False,11452,0,True
1357,50000,0,0,0,3000,2000,1900,0,True,10204,0,False
16719,20000,1,2,2,1000,1003,1300,0,False,9603,5,True
38981,230000,0,0,0,5313,3000,4059,0,False,22232,0,True
14580,160000,1,0,0,0,3613,0,0,True,3613,5,False
22379,160000,0,0,0,0,0,3166,1,False,7659,0,False
26644,220000,0,0,0,2907,231,5606,0,False,16178,0,True
12788,230000,0,0,0,1768,1769,1635,0,True,9821,0,False
22106,360000,0,0,0,8000,10055,10000,1,False,57163,0,False
36543,80000,1,0,0,2853,2968,343,0,False,7770,2,True
37516,50000,0,0,0,29624,2060,1101,0,False,35854,0,True
6769,200000,0,0,0,25678,10623,25,1,False,42361,0,True
33919,51136,0,0,0,2051,1968,49133,0,False,56321,1,True
6478,120000,0,0,0,5558,5479,10929,0,True,31777,0,False
3236,50000,0,0,2,2254,0,313,0,False,2567,2,False
4376,80000,0,0,0,2731,2058,1700,0,True,11596,0,False
30697,100000,2,1,0,185,3965,444,0,False,8810,4,True
15807,200000,0,0,0,7632,6839,6518,0,False,40549,0,False
40158,120000,0,0,0,3507,4279,2949,0,True,22779,1,True
17669,50000,0,0,0,3000,2500,2050,0,False,12550,2,False
1591,20000,0,0,0,2000,2000,0,0,False,15054,0,True
16058,170000,0,0,0,7000,6000,5012,0,False,33012,0,False
25136,190000,0,0,0,1465,1549,532,0,True,14148,0,True
22895,50000,1,0,0,0,0,0,1,False,0,1,True
6763,180000,0,0,0,5000,13000,3000,1,True,34700,0,False
5469,80000,0,2,0,2,893,382,1,False,83636,2,False
36766,90000,0,0,0,1200,1229,1148,0,False,4645,1,True
9422,50000,0,0,0,1440,1760,1001,0,True,12020,0,False
16815,50000,2,0,0,1200,3972,0,0,False,17112,4,True
7514,160000,0,0,0,6227,5000,5000,0,False,84227,0,False
37977,360000,1,0,0,0,0,0,1,False,0,1,True
2756,500000,0,0,0,4585,3789,3942,0,True,25511,0,False
7634,40000,1,2,2,3000,0,1000,0,False,8204,5,False
14569,50000,2,0,0,1674,2079,2001,0,True,14677,2,True
27194,230000,1,0,0,0,0,0,1,False,128,1,True
11226,220000,0,0,0,892,7681,20000,0,False,48573,0,False
7864,380000,0,0,0,2924,2555,1515,1,False,47985,0,False
3534,200000,0,0,0,416,0,1248,1,True,2496,0,True
35922,360000,0,0,0,0,0,0,0,False,4543,0,True
26977,70000,0,0,0,3579,2028,1673,0,False,11158,0,True
20573,50000,0,0,0,2000,5000,2305,0,True,15864,0,False
22855,50000,2,0,0,1395,1424,1436,0,False,7330,2,False
32098,259400,1,0,0,10307,24852,0,0,True,56286,3,True
1801,500000,0,0,0,0,28119,2000,0,False,37104,0,False
25492,20000,0,0,0,1521,1314,1283,0,False,6163,0,True
27417,50000,0,0,0,2448,1910,1917,0,False,10066,0,True
35224,50000,0,2,1,0,52,1780,0,False,2589,4,True
16392,150000,0,0,0,6007,1566,1441,0,True,34661,0,False
13074,500000,0,0,0,20000,19501,1000,1,False,40501,0,False
8297,90000,0,0,2,5003,0,1000,1,False,14905,2,False
40256,30000,0,0,0,1505,1504,1588,0,True,8111,2,True
33982,130000,0,0,0,2029,1585,938,0,False,18582,0,True
15271,150000,0,0,0,14820,36672,3232,1,False,66357,0,False
5412,330000,0,0,0,10000,10000,2000,0,True,29020,0,False
16434,180000,0,0,0,547,759,1000,1,True,3351,0,False
14153,170000,0,0,0,2128,2729,4000,0,True,15525,0,False
28288,360000,0,0,0,0,0,0,0,False,4645,0,True
534,210000,0,0,0,5000,5000,5000,0,False,29500,0,False
28712,180000,0,0,0,6486,6557,6425,0,False,26765,0,True
36437,30000,0,0,0,1748,1675,1773,0,False,9084,0,True
13817,80000,1,0,0,3000,0,0,0,True,3000,1,False
16426,520000,0,0,0,14710,14200,12300,0,False,74810,0,False
3370,200000,0,0,0,606,432,1602,0,True,7869,0,False
30444,407053,0,0,0,5187,3455,11821,0,False,45450,2,True
22330,200000,0,0,0,59,6876,1009,0,False,42094,0,False
17948,470000,0,0,0,1500,1502,3696,0,False,9713,0,False
36758,50000,1,0,0,2862,2328,3482,0,False,15673,2,True
25119,360000,0,0,0,4625,4323,978,0,True,50779,0,True
4753,180000,0,0,0,3000,4000,5000,1,True,25000,0,False
7361,450000,0,0,0,390,390,390,1,True,3331,0,False
16694,230000,0,0,2,3327,0,0,0,True,3327,4,False
30929,122667,0,0,0,5394,5526,4340,0,False,42188,1,True
22467,50000,1,0,0,676,0,10500,0,False,12253,1,False
15644,70000,0,0,0,3200,3300,3100,1,True,17940,0,False
9413,180000,0,0,0,0,0,0,0,True,0,0,True
31380,50000,0,0,0,45004,1006,4763,0,False,51770,0,True
37931,360000,0,0,0,5,2146,593,0,False,4391,0,True
15467,50000,0,0,0,2000,1622,2013,0,False,7135,0,False
3038,10000,0,0,0,1126,1136,316,0,True,3803,2,False
35543,180000,0,0,0,1488,1381,285,0,True,5116,0,True
31585,210000,1,0,0,0,0,0,1,False,0,1,True
29689,20000,0,0,0,0,0,0,0,False,0,0,True
35440,150000,0,0,0,0,0,0,0,False,0,0,True
7004,260000,0,0,0,9139,13805,7100,0,False,56170,0,False
28818,130000,1,0,0,0,0,0,1,False,0,1,True
40603,140000,0,0,0,5158,3316,2800,0,False,20250,0,True
140,50000,0,0,0,15000,1000,149,0,False,31149,0,False
40444,20000,0,0,0,404,758,14,0,True,2337,0,True
12724,360000,0,0,0,0,0,0,0,True,0,0,False
